scorer,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000
384,566.6876,201.3589,0.9815,542.5965,201.8646,0.9848,518.4972,201.3785,0.9530,495.0381,201.6823,0.9830,458.9012,204.5806,0.9609,526.8031,259.1581,0.9894,502.8738,260.1636,0.9533,478.6813,260.4906,0.9696,454.7525,261.7039,0.9869,418.9267,265.9042,0.9504,506.7079,148.9140,0.9768,482.6048,149.3593,0.9579,459.0585,149.0014,0.9998,435.2020,149.0586,0.9852,398.9438,152.5549,0.9519
385,568.2371,201.6666,0.9638,544.2501,201.8840,0.9931,520.0207,201.4186,0.9790,495.6306,201.5861,0.9765,460.0351,204.4063,0.9801,528.3525,259.1413,0.9771,504.4574,260.3665,0.9544,479.9658,260.4481,0.9801,455.8993,261.2609,0.9841,420.0864,265.1599,0.9643,508.0266,149.0064,0.9972,483.9806,149.6218,0.9829,460.0246,149.2007,0.9773,436.1234,149.4573,0.9843,400.2701,152.3786,0.9760
386,569.2848,201.4400,0.9931,545.4676,202.0980,0.9613,521.1373,201.8448,0.9890,497.1217,201.3959,0.9699,461.3106,203.9419,0.9663,529.3227,259.5382,0.9670,505.2812,260.6970,0.9624,481.4624,260.8567,0.9863,457.2830,261.4078,0.9609,421.5168,264.7012,0.9744,509.2586,149.0255,0.9674,485.1797,149.3973,0.9745,461.1421,148.9358,0.9926,437.0673,148.9938,0.9659,401.6579,151.6501,0.9641
387,570.2839,201.3894,0.9596,546.4642,202.1894,0.9932,522.5039,202.1421,0.9933,498.5592,201.4951,0.9939,462.6121,203.1344,0.9609,530.2995,259.7051,0.9930,506.3681,260.7590,0.9958,482.2036,261.1666,0.9751,458.5905,261.5599,0.9558,422.3904,264.4139,0.9843,510.2626,148.7419,0.9957,486.2690,149.5252,0.9520,462.2854,149.3902,0.9546,438.3695,149.1969,0.9889,402.4615,151.0080,0.9707
388,571.6805,201.1827,0.9620,547.5533,202.0820,0.9600,523.4458,202.2198,0.9838,499.5879,201.9109,0.9829,463.5270,202.9291,0.9797,531.5742,259.5361,0.9859,507.7375,260.6221,0.9763,483.7429,261.4003,0.9535,459.9599,261.6136,0.9963,423.7782,263.7684,0.9689,511.5560,148.8773,0.9801,487.6190,149.5440,0.9946,463.7372,149.8268,0.9638,439.6597,149.7081,0.9925,403.5757,150.7594,0.9748
389,572.9778,201.1640,0.9530,548.5822,202.0870,0.9613,524.7407,202.3978,0.9691,500.7537,202.0069,0.9600,464.4085,202.6602,0.9795,532.8681,259.3339,0.9805,508.6513,260.8782,0.9889,485.0345,261.6563,0.9898,461.1302,262.0658,0.9688,425.3045,263.6508,0.9844,512.8825,149.0980,0.9653,488.8522,149.8156,0.9961,465.0503,150.2056,0.9852,440.7687,149.8302,0.9918,404.9748,150.4148,0.9929
390,573.8805,200.7828,0.9764,550.1499,202.0645,0.9980,526.1043,202.7324,0.9797,502.0487,202.4263,0.9592,466.0189,202.5463,0.9555,534.0277,258.7932,0.9693,510.1600,260.5791,0.9750,486.1368,261.9895,0.9898,462.2812,262.1283,0.9675,426.1358,263.0767,0.9610,513.8771,148.3546,0.9788,489.9096,149.3529,0.9867,466.1110,150.3611,0.9974,442.2317,149.7190,0.9539,405.9522,150.2144,0.9661
391,575.1456,200.8184,0.9669,551.3488,201.4309,0.9938,527.0096,202.7428,0.9902,503.1363,202.8522,0.9840,467.2135,202.3609,0.9865,534.9845,258.9259,0.9692,511.4179,260.5753,0.9905,487.5482,262.2197,0.9962,463.3255,262.3654,0.9524,427.4230,262.7867,0.9751,514.9537,148.3595,0.9787,491.4165,149.2307,0.9754,467.3377,150.4606,0.9573,442.9941,149.9028,0.9846,406.9496,149.6293,0.9930
392,576.1395,200.7313,0.9547,552.4625,202.0558,0.9758,528.4663,203.1164,0.9970,504.5484,203.0033,0.9874,468.6866,202.4002,0.9974,536.3452,258.6028,0.9539,512.5468,260.1318,0.9669,488.2004,262.1363,0.9908,464.4655,262.6122,0.9763,428.4837,262.8869,0.9975,516.4953,148.2076,0.9506,492.1600,149.0374,0.9898,468.5386,150.7927,0.9844,444.5774,150.3983,0.9700,408.4590,149.5347,0.9557
393,577.6342,200.7293,0.9507,553.6799,201.5669,0.9798,529.7108,203.1994,0.9516,505.5645,203.3002,0.9988,469.6884,202.7225,0.9791,537.6304,258.4523,0.9762,513.6954,259.8405,0.9531,489.7512,261.9608,0.9558,465.8041,262.8498,0.9581,429.8920,262.9078,0.9694,517.5328,147.9880,0.9975,493.7148,149.0221,0.9689,469.7152,150.4872,0.9651,445.4688,150.6852,0.9741,409.7222,149.6277,0.9755
394,578.8160,200.2748,0.9552,554.8330,201.2309,0.9796,530.9041,202.8117,0.9989,507.0199,203.7266,0.9649,470.9851,202.7020,0.9834,538.8946,258.3793,0.9833,514.7765,259.8478,0.9809,490.8138,261.8659,0.9953,466.6746,263.2161,0.9738,430.5708,263.3248,0.9611,518.4620,147.9335,0.9568,494.9012,148.6400,0.9887,471.0620,150.3874,0.9726,446.8429,151.0381,0.9643,410.8320,150.1486,0.9668
395,580.0677,200.2577,0.9567,555.9997,201.1338,0.9735,532.0809,202.8732,0.9699,507.9270,204.3553,0.9563,472.1429,202.8673,0.9897,540.0948,258.2195,0.9540,516.0407,259.8247,0.9878,492.1746,261.9868,0.9738,468.1406,263.5399,0.9505,432.1784,263.3000,0.9601,519.9608,147.6243,0.9939,496.0331,148.7429,0.9912,472.3111,150.0204,0.9780,448.1688,151.0312,0.9581,411.9726,149.9738,0.9814
396,581.2029,200.1416,0.9935,556.9683,200.8339,0.9730,533.0385,202.7734,0.9745,509.3908,203.6983,0.9819,473.1851,203.5765,0.9825,541.0010,258.3484,0.9523,517.4552,259.5679,0.9909,492.9680,261.1906,0.9772,469.2029,263.6503,0.9854,433.2018,263.9118,0.9576,521.2785,147.8953,0.9832,497.3156,148.3880,0.9635,473.4020,149.7504,0.9866,449.5028,151.2317,0.9631,413.3242,150.6002,0.9962
397,582.3413,200.2045,0.9816,558.2967,200.7730,0.9504,534.3787,201.8051,0.9526,510.4836,203.8892,0.9674,474.4164,204.0632,0.9987,542.6100,258.2847,0.9727,518.2989,259.2883,0.9681,494.5033,261.3591,0.9699,470.7593,263.5656,0.9903,434.8104,264.1007,0.9720,522.3731,147.7689,0.9504,498.0839,148.2935,0.9891,474.2911,149.3120,0.9750,450.4308,150.7506,0.9798,414.3327,150.6946,0.9736
398,583.3797,200.2521,0.9960,559.6826,200.8452,0.9534,535.8109,201.8295,0.9681,511.5541,203.7674,0.9620,475.5855,204.4859,0.9774,543.4632,258.1388,0.9600,519.7137,259.1532,0.9811,495.2977,260.6957,0.9928,471.6705,263.2594,0.9538,435.6640,264.8124,0.9885,523.6325,148.0173,0.9850,499.6492,148.4402,0.9901,475.5353,148.8782,0.9984,451.5590,150.8289,0.9924,415.6373,151.2516,0.9837
399,584.8647,200.1955,0.9890,560.9134,200.5957,0.9625,536.7028,201.5593,0.9717,512.9588,203.4998,0.9666,476.9433,205.0464,0.9513,544.6850,258.4383,0.9556,520.6725,259.4504,0.9878,496.9698,260.6195,0.9692,473.0007,263.0020,0.9621,437.2255,264.8599,0.9932,524.7778,148.2356,0.9761,500.9525,148.3326,0.9741,476.9963,148.8420,0.9774,453.0459,150.6546,0.9756,416.7362,151.3791,0.9995
